file,status,rows,schema_ok,missing_columns,extra_columns,null_symbol,null_element,null_value,period_consistent,unique_periods,output_file,error
360ONE_2024_2025.csv,WARNING,2065,True,,,0,0,41,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,360ONE_2024_2025_clean.csv,
KIRLOSBROS_2024_2025.csv,WARNING,2169,True,,,0,0,31,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KIRLOSBROS_2024_2025_clean.csv,
KIRLOSENG_2024_2025.csv,WARNING,1888,True,,,0,0,40,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KIRLOSENG_2024_2025_clean.csv,
KIRLOSIND_2024_2025.csv,WARNING,1905,True,,,0,0,34,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KIRLOSIND_2024_2025_clean.csv,
KIRLPNU_2024_2025.csv,WARNING,2016,True,,,0,0,24,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KIRLPNU_2024_2025_clean.csv,
KITEX_2024_2025.csv,WARNING,1501,True,,,0,0,36,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KITEX_2024_2025_clean.csv,
KKCL_2024_2025.csv,WARNING,1618,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KKCL_2024_2025_clean.csv,
KNRCON_2024_2025.csv,WARNING,1660,True,,,0,0,68,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KNRCON_2024_2025_clean.csv,
KOKUYOCMLN_2024_2025.csv,WARNING,1549,True,,,0,0,15,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KOKUYOCMLN_2024_2025_clean.csv,
KOLTEPATIL_2024_2025.csv,WARNING,1583,True,,,0,0,43,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KOLTEPATIL_2024_2025_clean.csv,
KOPRAN_2024_2025.csv,WARNING,1553,True,,,0,0,14,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KOPRAN_2024_2025_clean.csv,
KOTAKBANK_2024_2025.csv,WARNING,2209,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KOTAKBANK_2024_2025_clean.csv,
KPEL_2024_2025.csv,WARNING,1580,True,,,0,0,55,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KPEL_2024_2025_clean.csv,
KPIGREEN_2024_2025.csv,WARNING,1480,True,,,0,0,38,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KPIGREEN_2024_2025_clean.csv,
KPIL_2024_2025.csv,WARNING,2236,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KPIL_2024_2025_clean.csv,
KPITTECH_2024_2025.csv,WARNING,2189,True,,,0,0,38,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KPITTECH_2024_2025_clean.csv,
KPRMILL_2024_2025.csv,WARNING,1700,True,,,0,0,10,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KPRMILL_2024_2025_clean.csv,
KRBL_2024_2025.csv,WARNING,1586,True,,,0,0,1,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KRBL_2024_2025_clean.csv,
KRISHANA_2024_2025.csv,WARNING,1489,True,,,0,0,3,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KRISHANA_2024_2025_clean.csv,
KRN_2024_2025.csv,WARNING,1574,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KRN_2024_2025_clean.csv,
KRSNAA_2024_2025.csv,WARNING,1674,True,,,0,0,46,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KRSNAA_2024_2025_clean.csv,
KSB_2024_2024.csv,WARNING,1746,True,,,0,0,43,False,2022-01-01 to 2022-12-31 | 2023-01-01 to 2023-12-31 | 2023-12-31 | 2024-01-01 to 2024-12-31 | 2024-12-31,KSB_2024_2024_clean.csv,
KSCL_2024_2025.csv,WARNING,1598,True,,,0,0,62,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KSCL_2024_2025_clean.csv,
KSL_2024_2025.csv,WARNING,1376,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KSL_2024_2025_clean.csv,
KTKBANK_2024_2025.csv,WARNING,1862,True,,,0,0,9,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KTKBANK_2024_2025_clean.csv,
KUANTUM_2024_2025.csv,WARNING,1646,True,,,0,0,29,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,KUANTUM_2024_2025_clean.csv,
LALPATHLAB_2024_2025.csv,WARNING,1670,True,,,0,0,28,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LALPATHLAB_2024_2025_clean.csv,
LANDMARK_2024_2025.csv,WARNING,1639,True,,,0,0,4,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LANDMARK_2024_2025_clean.csv,
LAOPALA_2024_2025.csv,WARNING,1633,True,,,0,0,31,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LAOPALA_2024_2025_clean.csv,
LATENTVIEW_2024_2025.csv,WARNING,1621,True,,,0,0,33,False,2022-04-01 to 2023-03-31 | 2023-03-31 | 2024-04-01 to 2023-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LATENTVIEW_2024_2025_clean.csv,
LAURUSLABS_2024_2025.csv,WARNING,1995,True,,,0,0,59,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LAURUSLABS_2024_2025_clean.csv,
LEMONTREE_2024_2025.csv,WARNING,1961,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LEMONTREE_2024_2025_clean.csv,
LGBBROSLTD_2024_2025.csv,WARNING,1720,True,,,0,0,23,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LGBBROSLTD_2024_2025_clean.csv,
LICHSGFIN_2024_2025.csv,WARNING,2178,True,,,0,0,4,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LICHSGFIN_2024_2025_clean.csv,
LICI_2024_2025.csv,WARNING,2016,True,,,0,0,28,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LICI_2024_2025_clean.csv,
LIKHITHA_2024_2025.csv,WARNING,1543,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LIKHITHA_2024_2025_clean.csv,
LINDEINDIA_2024_2025.csv,WARNING,2069,True,,,0,0,25,False,2022-01-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LINDEINDIA_2024_2025_clean.csv,
LLOYDSENGG_2024_2025.csv,WARNING,1716,True,,,0,0,68,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LLOYDSENGG_2024_2025_clean.csv,
LLOYDSENT_2024_2025.csv,WARNING,1435,True,,,0,0,7,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LLOYDSENT_2024_2025_clean.csv,
LLOYDSME_2024_2025.csv,WARNING,1891,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LLOYDSME_2024_2025_clean.csv,
LMW_2024_2025.csv,WARNING,1728,True,,,0,0,1,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LMW_2024_2025_clean.csv,
LODHA_2024_2025.csv,WARNING,2180,True,,,0,0,13,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LODHA_2024_2025_clean.csv,
LTFOODS_2024_2025.csv,WARNING,1913,True,,,0,0,46,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LTFOODS_2024_2025_clean.csv,
LTF_2024_2025.csv,WARNING,2128,True,,,0,0,30,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LTF_2024_2025_clean.csv,
LTIM_2024_2025.csv,WARNING,2390,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LTIM_2024_2025_clean.csv,
LTTS_2024_2025.csv,WARNING,2161,True,,,0,0,87,False,2022-04-01 to 2023-05-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LTTS_2024_2025_clean.csv,
LT_2024_2025.csv,WARNING,2591,True,,,0,0,45,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LT_2024_2025_clean.csv,
LUMAXIND_2024_2025.csv,WARNING,1830,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LUMAXIND_2024_2025_clean.csv,
LUMAXTECH_2024_2025.csv,WARNING,2066,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LUMAXTECH_2024_2025_clean.csv,
LUPIN_2024_2025.csv,WARNING,2514,True,,,0,0,63,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LUPIN_2024_2025_clean.csv,
LUXIND_2024_2025.csv,WARNING,1615,True,,,0,0,34,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LUXIND_2024_2025_clean.csv,
LXCHEM_2024_2025.csv,WARNING,1615,True,,,0,0,45,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,LXCHEM_2024_2025_clean.csv,
M&MFIN_2024_2025.csv,WARNING,2253,True,,,0,0,67,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,M&MFIN_2024_2025_clean.csv,
M&M_2024_2025.csv,WARNING,2446,True,,,0,0,39,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,M&M_2024_2025_clean.csv,
MADRASFERT_2024_2025.csv,WARNING,1452,True,,,0,0,47,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MADRASFERT_2024_2025_clean.csv,
MAHABANK_2024_2025.csv,WARNING,2030,True,,,0,0,37,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHABANK_2024_2025_clean.csv,
MAHEPC_2024_2025.csv,WARNING,1639,True,,,0,0,18,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHEPC_2024_2025_clean.csv,
MAHLIFE_2024_2025.csv,WARNING,2111,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHLIFE_2024_2025_clean.csv,
MAHLOG_2024_2025.csv,WARNING,1670,True,,,0,0,1,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHLOG_2024_2025_clean.csv,
MAHSCOOTER_2024_2025.csv,WARNING,1340,True,,,0,0,59,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHSCOOTER_2024_2025_clean.csv,
MAHSEAMLES_2024_2025.csv,WARNING,1519,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAHSEAMLES_2024_2025_clean.csv,
MAITHANALL_2024_2025.csv,WARNING,1530,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAITHANALL_2024_2025_clean.csv,
MANALIPETC_2024_2025.csv,WARNING,1818,True,,,0,0,32,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANALIPETC_2024_2025_clean.csv,
MANAPPURAM_2024_2025.csv,WARNING,1668,True,,,0,0,11,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANAPPURAM_2024_2025_clean.csv,
MANGCHEFER_2024_2025.csv,WARNING,1677,True,,,0,0,57,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANGCHEFER_2024_2025_clean.csv,
MANGLMCEM_2024_2025.csv,WARNING,1448,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANGLMCEM_2024_2025_clean.csv,
MANINDS_2024_2025.csv,WARNING,1514,True,,,0,0,42,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANINDS_2024_2025_clean.csv,
MANINFRA_2024_2025.csv,WARNING,1665,True,,,0,0,27,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANINFRA_2024_2025_clean.csv,
MANKIND_2024_2025.csv,WARNING,2305,True,,,0,0,23,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANKIND_2024_2025_clean.csv,
MANORAMA_2024_2025.csv,WARNING,1528,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANORAMA_2024_2025_clean.csv,
MANYAVAR_2024_2025.csv,WARNING,1768,True,,,0,0,79,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MANYAVAR_2024_2025_clean.csv,
MAPMYINDIA_2024_2025.csv,WARNING,1481,True,,,0,0,31,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAPMYINDIA_2024_2025_clean.csv,
MARATHON_2024_2025.csv,WARNING,1705,True,,,0,0,28,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MARATHON_2024_2025_clean.csv,
MARICO_2024_2025.csv,WARNING,2129,True,,,0,0,25,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MARICO_2024_2025_clean.csv,
MARKSANS_2024_2025.csv,WARNING,1685,True,,,0,0,65,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MARKSANS_2024_2025_clean.csv,
MARUTI_2024_2025.csv,WARNING,2145,True,,,0,0,15,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MARUTI_2024_2025_clean.csv,
MASFIN_2024_2025.csv,WARNING,1569,True,,,0,0,27,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MASFIN_2024_2025_clean.csv,
MASTEK_2024_2025.csv,WARNING,1799,True,,,0,0,31,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MASTEK_2024_2025_clean.csv,
MATRIMONY_2024_2025.csv,WARNING,1528,True,,,0,0,36,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MATRIMONY_2024_2025_clean.csv,
MAXESTATES_2024_2025.csv,WARNING,1828,True,,,0,0,44,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAXESTATES_2024_2025_clean.csv,
MAXHEALTH_2024_2025.csv,WARNING,2164,True,,,0,0,105,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAXHEALTH_2024_2025_clean.csv,
MAYURUNIQ_2024_2025.csv,WARNING,1534,True,,,0,0,14,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAYURUNIQ_2024_2025_clean.csv,
MAZDOCK_2024_2025.csv,WARNING,2012,True,,,0,0,13,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MAZDOCK_2024_2025_clean.csv,
MBAPL_2024_2025.csv,WARNING,1432,True,,,0,0,5,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MBAPL_2024_2025_clean.csv,
MCLOUD_2024_2025.csv,WARNING,1525,True,,,0,0,8,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MCLOUD_2024_2025_clean.csv,
MEDANTA_2024_2025.csv,WARNING,1928,True,,,0,0,26,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MEDANTA_2024_2025_clean.csv,
MEDIASSIST_2024_2025.csv,WARNING,1598,True,,,0,0,63,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MEDIASSIST_2024_2025_clean.csv,
MEDICAMEQ_2024_2025.csv,WARNING,1419,True,,,0,0,12,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MEDICAMEQ_2024_2025_clean.csv,
MEDPLUS_2024_2025.csv,WARNING,1503,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MEDPLUS_2024_2025_clean.csv,
METROBRAND_2024_2025.csv,WARNING,1837,True,,,0,0,12,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,METROBRAND_2024_2025_clean.csv,
METROPOLIS_2024_2025.csv,WARNING,1724,True,,,0,0,19,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,METROPOLIS_2024_2025_clean.csv,
MFSL_2024_2025.csv,WARNING,2017,True,,,0,0,18,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MFSL_2024_2025_clean.csv,
MGL_2024_2025.csv,WARNING,2069,True,,,0,0,9,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MGL_2024_2025_clean.csv,
MHRIL_2024_2025.csv,WARNING,1775,True,,,0,0,27,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MHRIL_2024_2025_clean.csv,
MIDHANI_2024_2025.csv,WARNING,1599,True,,,0,0,27,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MIDHANI_2024_2025_clean.csv,
MINDACORP_2024_2025.csv,WARNING,2007,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MINDACORP_2024_2025_clean.csv,
MIRZAINT_2024_2025.csv,WARNING,1568,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MIRZAINT_2024_2025_clean.csv,
MITCON_2024_2025.csv,WARNING,1588,True,,,0,0,42,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MITCON_2024_2025_clean.csv,
MMFL_2024_2025.csv,WARNING,1384,True,,,0,0,2,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MMFL_2024_2025_clean.csv,
MMTC_2024_2025.csv,WARNING,1424,True,,,0,0,37,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MMTC_2024_2025_clean.csv,
MOBIKWIK_2024_2025.csv,WARNING,1529,True,,,0,0,47,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOBIKWIK_2024_2025_clean.csv,
MOIL_2024_2025.csv,WARNING,1776,True,,,0,0,34,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOIL_2024_2025_clean.csv,
MOLDTKPAC_2024_2025.csv,WARNING,1567,True,,,0,0,53,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOLDTKPAC_2024_2025_clean.csv,
MOL_2024_2025.csv,WARNING,1691,True,,,0,0,0,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOL_2024_2025_clean.csv,
MONARCH_2024_2025.csv,WARNING,1519,True,,,0,0,33,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MONARCH_2024_2025_clean.csv,
MONTECARLO_2024_2025.csv,WARNING,1561,True,,,0,0,30,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MONTECARLO_2024_2025_clean.csv,
MOREPENLAB_2024_2025.csv,WARNING,1857,True,,,0,0,22,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOREPENLAB_2024_2025_clean.csv,
MOSCHIP_2024_2025.csv,WARNING,1640,True,,,0,0,19,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOSCHIP_2024_2025_clean.csv,
MOTHERSON_2024_2025.csv,WARNING,3627,True,,,0,0,23,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOTHERSON_2024_2025_clean.csv,
MOTILALOFS_2024_2025.csv,WARNING,2000,True,,,0,0,47,False,2022-04-01 to 2023-03-31 | 2023-04-01 to 2024-03-31 | 2024-03-31 | 2024-04-01 to 2025-03-31 | 2025-03-31,MOTILALOFS_2024_2025_clean.csv,
